dispositionID,clientID,accountID,dispositionType
5072,C00005072,A00004208,OWNER
5081,C00005081,A00004214,OWNER
5093,C00005093,A00004225,OWNER
5107,C00005107,A00004237,OWNER
5108,C00005108,A00004237,DISPONENT
5111,C00005111,A00004240,OWNER
5117,C00005117,A00004245,OWNER
5126,C00005126,A00004253,OWNER
5127,C00005127,A00004254,OWNER
5128,C00005128,A00004255,OWNER
5132,C00005132,A00004258,OWNER
5133,C00005133,A00004259,OWNER
5134,C00005134,A00004260,OWNER
5137,C00005137,A00004263,OWNER
5138,C00005138,A00004264,OWNER
5141,C00005141,A00004266,OWNER
5143,C00005143,A00004268,OWNER
5144,C00005144,A00004268,DISPONENT
5145,C00005145,A00004269,OWNER
5149,C00005149,A00004273,OWNER
5152,C00005152,A00004276,OWNER
5159,C00005159,A00004283,OWNER
5163,C00005163,A00004286,OWNER
5164,C00005164,A00004287,OWNER
5171,C00005171,A00004293,OWNER
5175,C00005175,A00004296,OWNER
5180,C00005180,A00004301,OWNER
5189,C00005189,A00004309,OWNER
5200,C00005200,A00004318,OWNER
5201,C00005201,A00004318,DISPONENT
5203,C00005203,A00004320,OWNER
5204,C00005204,A00004321,OWNER
5212,C00005212,A00004328,OWNER
5213,C00005213,A00004329,OWNER
5214,C00005214,A00004330,OWNER
5215,C00005215,A00004330,DISPONENT
5217,C00005217,A00004332,OWNER
5223,C00005223,A00004336,OWNER
5224,C00005224,A00004337,OWNER
5232,C00005232,A00004342,OWNER
5233,C00005233,A00004343,OWNER
5236,C00005236,A00004346,OWNER
5237,C00005237,A00004347,OWNER
5240,C00005240,A00004349,OWNER
5241,C00005241,A00004350,OWNER
5243,C00005243,A00004352,OWNER
5245,C00005245,A00004354,OWNER
5246,C00005246,A00004355,OWNER
5247,C00005247,A00004356,OWNER
5249,C00005249,A00004358,OWNER
5253,C00005253,A00004361,OWNER
5254,C00005254,A00004361,DISPONENT
5263,C00005263,A00004368,OWNER
5273,C00005273,A00004375,OWNER
5275,C00005275,A00004377,OWNER
5277,C00005277,A00004379,OWNER
5281,C00005281,A00004383,OWNER
5283,C00005283,A00004385,OWNER
5284,C00005284,A00004386,OWNER
5287,C00005287,A00004389,OWNER
5308,C00005308,A00004405,OWNER
5312,C00005312,A00004408,OWNER
5313,C00005313,A00004408,DISPONENT
5318,C00005318,A00004413,OWNER
5319,C00005319,A00004413,DISPONENT
5320,C00005320,A00004414,OWNER
5321,C00005321,A00004414,DISPONENT
5322,C00005322,A00004415,OWNER
5323,C00005323,A00004416,OWNER
5325,C00005325,A00004418,OWNER
5326,C00005326,A00004418,DISPONENT
5333,C00005333,A00004423,OWNER
5334,C00005334,A00004424,OWNER
5337,C00005337,A00004427,OWNER
5338,C00005338,A00004427,DISPONENT
5347,C00005347,A00004434,OWNER
5352,C00005352,A00004437,OWNER
5353,C00005353,A00004438,OWNER
5354,C00005354,A00004439,OWNER
5358,C00005358,A00004442,OWNER
5362,C00005362,A00004445,OWNER
5364,C00005364,A00004447,OWNER
5365,C00005365,A00004447,DISPONENT
5366,C00005366,A00004448,OWNER
5367,C00005367,A00004448,DISPONENT
5374,C00005374,A00004454,OWNER
5376,C00005376,A00004456,OWNER
5379,C00005379,A00004458,OWNER
5384,C00005384,A00004462,OWNER
5385,C00005385,A00004463,OWNER
5389,C00005389,A00004467,OWNER
5392,C00005392,A00004470,OWNER
5393,C00005393,A00004471,OWNER
5395,C00005395,A00004473,OWNER
5397,C00005397,A00004475,OWNER
5398,C00005398,A00004475,DISPONENT
5399,C00005399,A00004476,OWNER
5402,C00005402,A00004478,OWNER
5404,C00005404,A00004480,OWNER
5409,C00005409,A00004484,OWNER
5413,C00005413,A00004488,OWNER
5420,C00005420,A00004493,OWNER
5433,C00005433,A00004503,OWNER
5441,C00005441,A00004511,OWNER
5445,C00005445,A00004514,OWNER
5450,C00005450,A00004519,OWNER
5460,C00005460,A00004526,OWNER
5461,C00005461,A00004527,OWNER
5462,C00005462,A00004527,DISPONENT
5468,C00005468,A00004533,OWNER
5469,C00005469,A00004534,OWNER
5472,C00005472,A00004537,OWNER
5473,C00005473,A00004538,OWNER
5478,C00005478,A00004543,OWNER
5487,C00005487,A00004550,OWNER
5517,C00005517,A00004576,OWNER
5521,C00005521,A00004580,OWNER
5526,C00005526,A00004585,OWNER
5527,C00005527,A00004585,DISPONENT
5530,C00005530,A00004588,OWNER
5531,C00005531,A00004589,OWNER
5539,C00005539,A00004596,OWNER
5563,C00005563,A00004616,OWNER
5565,C00005565,A00004618,OWNER
5574,C00005574,A00004626,OWNER
5579,C00005579,A00004631,OWNER
5580,C00005580,A00004631,DISPONENT
5606,C00005606,A00004650,OWNER
5617,C00005617,A00004659,OWNER
5618,C00005618,A00004660,OWNER
5642,C00005642,A00004681,OWNER
5684,C00005684,A00004715,OWNER
5699,C00005699,A00004725,OWNER
5701,C00005701,A00004727,OWNER
5704,C00005704,A00004729,OWNER
5722,C00005722,A00004743,OWNER
5727,C00005727,A00004746,OWNER
5736,C00005736,A00004753,OWNER
5753,C00005753,A00004768,OWNER
5760,C00005760,A00004774,OWNER
5761,C00005761,A00004774,DISPONENT
5774,C00005774,A00004784,OWNER
5775,C00005775,A00004784,DISPONENT
5788,C00005788,A00004794,OWNER
5801,C00005801,A00004803,OWNER
5826,C00005826,A00004825,OWNER
5827,C00005827,A00004825,DISPONENT
5858,C00005858,A00004851,OWNER
5859,C00005859,A00004851,DISPONENT
5860,C00005860,A00004852,OWNER
5866,C00005866,A00004858,OWNER
5873,C00005873,A00004863,OWNER
5911,C00005911,A00004894,OWNER
5928,C00005928,A00004907,OWNER
5965,C00005965,A00004937,OWNER
5977,C00005977,A00004948,OWNER
5978,C00005978,A00004949,OWNER
6001,C00006001,A00004969,OWNER
6015,C00006015,A00004981,OWNER
6033,C00006033,A00004994,OWNER
6034,C00006034,A00004995,OWNER
6039,C00006039,A00004999,OWNER
6040,C00006040,A00004999,DISPONENT
6042,C00006042,A00005001,OWNER
6052,C00006052,A00005011,OWNER
6067,C00006067,A00005024,OWNER
6077,C00006077,A00005033,OWNER
6112,C00006112,A00005063,OWNER
6114,C00006114,A00005065,OWNER
6115,C00006115,A00005066,OWNER
6122,C00006122,A00005072,OWNER
6144,C00006144,A00005092,OWNER
6175,C00006175,A00005118,OWNER
6178,C00006178,A00005120,OWNER
6183,C00006183,A00005125,OWNER
6185,C00006185,A00005126,OWNER
6186,C00006186,A00005126,DISPONENT
6191,C00006191,A00005129,OWNER
6196,C00006196,A00005133,OWNER
6235,C00006235,A00005164,OWNER
6255,C00006255,A00005180,OWNER
6256,C00006256,A00005180,DISPONENT
6257,C00006257,A00005181,OWNER
6272,C00006272,A00005194,OWNER
6275,C00006275,A00005196,OWNER
6299,C00006299,A00005213,OWNER
6301,C00006301,A00005215,OWNER
6317,C00006317,A00005228,OWNER
6318,C00006318,A00005228,DISPONENT
6342,C00006342,A00005250,OWNER
6349,C00006349,A00005256,OWNER
6359,C00006359,A00005263,OWNER
6363,C00006363,A00005267,OWNER
6366,C00006366,A00005269,OWNER
6367,C00006367,A00005270,OWNER
6383,C00006383,A00005283,OWNER
6391,C00006391,A00005290,OWNER
6408,C00006408,A00005305,OWNER
6417,C00006417,A00005313,OWNER
6422,C00006422,A00005317,OWNER
6452,C00006452,A00005343,OWNER
6468,C00006468,A00005357,OWNER
6469,C00006469,A00005358,OWNER
6473,C00006473,A00005362,OWNER
6474,C00006474,A00005362,DISPONENT
6478,C00006478,A00005366,OWNER
6481,C00006481,A00005369,OWNER
6485,C00006485,A00005372,OWNER
6499,C00006499,A00005385,OWNER
6501,C00006501,A00005387,OWNER
6511,C00006511,A00005395,OWNER
6544,C00006544,A00005422,OWNER
6545,C00006545,A00005422,DISPONENT
6546,C00006546,A00005423,OWNER
6551,C00006551,A00005428,OWNER
6552,C00006552,A00005429,OWNER
6567,C00006567,A00005442,OWNER
6571,C00006571,A00005445,OWNER
6604,C00006604,A00005472,OWNER
6610,C00006610,A00005477,OWNER
6616,C00006616,A00005481,OWNER
6619,C00006619,A00005483,OWNER
6644,C00006644,A00005505,OWNER
6691,C00006691,A00005541,OWNER
6698,C00006698,A00005546,OWNER
6729,C00006729,A00005572,OWNER
6731,C00006731,A00005574,OWNER
6749,C00006749,A00005591,OWNER
6750,C00006750,A00005591,DISPONENT
6753,C00006753,A00005593,OWNER
6764,C00006764,A00005602,OWNER
6789,C00006789,A00005622,OWNER
6798,C00006798,A00005628,OWNER
6803,C00006803,A00005632,OWNER
6804,C00006804,A00005632,DISPONENT
6827,C00006827,A00005648,OWNER
6829,C00006829,A00005650,OWNER
6844,C00006844,A00005661,OWNER
6886,C00006886,A00005692,OWNER
6892,C00006892,A00005698,OWNER
6893,C00006893,A00005698,DISPONENT
6895,C00006895,A00005700,OWNER
6906,C00006906,A00005708,OWNER
6922,C00006922,A00005724,OWNER
6924,C00006924,A00005726,OWNER
6936,C00006936,A00005735,OWNER
6944,C00006944,A00005740,OWNER
6946,C00006946,A00005742,OWNER
6967,C00006967,A00005758,OWNER
6978,C00006978,A00005767,OWNER
6987,C00006987,A00005774,OWNER
7010,C00007010,A00005794,OWNER
7011,C00007011,A00005794,DISPONENT
7043,C00007043,A00005817,OWNER
7065,C00007065,A00005837,OWNER
7100,C00007100,A00005868,OWNER
7102,C00007102,A00005870,OWNER
7112,C00007112,A00005878,OWNER
7127,C00007127,A00005891,OWNER
7150,C00007150,A00005912,OWNER
7166,C00007166,A00005927,OWNER
7186,C00007186,A00005944,OWNER
7195,C00007195,A00005952,OWNER
7234,C00007234,A00005984,OWNER
7241,C00007241,A00005991,OWNER
7286,C00007286,A00006030,OWNER
7291,C00007291,A00006034,OWNER
7299,C00007299,A00006040,OWNER
7311,C00007311,A00006051,OWNER
7324,C00007324,A00006061,OWNER
7325,C00007325,A00006062,OWNER
7327,C00007327,A00006064,OWNER
7339,C00007339,A00006075,OWNER
7348,C00007348,A00006083,OWNER
7366,C00007366,A00006097,OWNER
7390,C00007390,A00006118,OWNER
7411,C00007411,A00006138,OWNER
7412,C00007412,A00006138,DISPONENT
7422,C00007422,A00006148,OWNER
7423,C00007423,A00006148,DISPONENT
7434,C00007434,A00006157,OWNER
7435,C00007435,A00006158,OWNER
7521,C00007521,A00006226,OWNER
7567,C00007567,A00006265,OWNER
7576,C00007576,A00006273,OWNER
7586,C00007586,A00006281,OWNER
7594,C00007594,A00006289,OWNER
7614,C00007614,A00006306,OWNER
7632,C00007632,A00006321,OWNER
7672,C00007672,A00006353,OWNER
7678,C00007678,A00006358,OWNER
7683,C00007683,A00006363,OWNER
7723,C00007723,A00006397,OWNER
7724,C00007724,A00006397,DISPONENT
7727,C00007727,A00006400,OWNER
7753,C00007753,A00006425,OWNER
7765,C00007765,A00006434,OWNER
7772,C00007772,A00006440,OWNER
7787,C00007787,A00006453,OWNER
7796,C00007796,A00006461,OWNER
7797,C00007797,A00006461,DISPONENT
7800,C00007800,A00006463,OWNER
7814,C00007814,A00006472,OWNER
7815,C00007815,A00006473,OWNER
7843,C00007843,A00006495,OWNER
7855,C00007855,A00006505,OWNER
7862,C00007862,A00006510,OWNER
7863,C00007863,A00006511,OWNER
7864,C00007864,A00006512,OWNER
7914,C00007914,A00006555,OWNER
7959,C00007959,A00006592,OWNER
7970,C00007970,A00006602,OWNER
7980,C00007980,A00006609,OWNER
8013,C00008013,A00006636,OWNER
8030,C00008030,A00006649,OWNER
8064,C00008064,A00006678,OWNER
8074,C00008074,A00006686,OWNER
8076,C00008076,A00006688,OWNER
8089,C00008089,A00006699,OWNER
8091,C00008091,A00006701,OWNER
8096,C00008096,A00006706,OWNER
8105,C00008105,A00006715,OWNER
8130,C00008130,A00006738,OWNER
8200,C00008200,A00006792,OWNER
8217,C00008217,A00006806,OWNER
8276,C00008276,A00006856,OWNER
8287,C00008287,A00006866,OWNER
8295,C00008295,A00006872,OWNER
8327,C00008327,A00006897,OWNER
8333,C00008333,A00006902,OWNER
8342,C00008342,A00006910,OWNER
8356,C00008356,A00006922,OWNER
8359,C00008359,A00006924,OWNER
8362,C00008362,A00006927,OWNER
8366,C00008366,A00006930,OWNER
8392,C00008392,A00006950,OWNER
8393,C00008393,A00006950,DISPONENT
8432,C00008432,A00006985,OWNER
8433,C00008433,A00006985,DISPONENT
8463,C00008463,A00007011,OWNER
8489,C00008489,A00007033,OWNER
8502,C00008502,A00007045,OWNER
8506,C00008506,A00007049,OWNER
8510,C00008510,A00007052,OWNER
8548,C00008548,A00007082,OWNER
8568,C00008568,A00007099,OWNER
8571,C00008571,A00007101,OWNER
8598,C00008598,A00007123,OWNER
8610,C00008610,A00007133,OWNER
8611,C00008611,A00007133,DISPONENT
8615,C00008615,A00007136,OWNER
8636,C00008636,A00007156,OWNER
8661,C00008661,A00007176,OWNER
8666,C00008666,A00007180,OWNER
8667,C00008667,A00007181,OWNER
8670,C00008670,A00007184,OWNER
8677,C00008677,A00007190,OWNER
8678,C00008678,A00007190,DISPONENT
8692,C00008692,A00007203,OWNER
8726,C00008726,A00007231,OWNER
8737,C00008737,A00007240,OWNER
8738,C00008738,A00007240,DISPONENT
8764,C00008764,A00007262,OWNER
8777,C00008777,A00007274,OWNER
8865,C00009173,A00007401,OWNER
8866,C00009174,A00007401,DISPONENT
8888,C00009196,A00007418,OWNER
8894,C00009202,A00007424,OWNER
8909,C00009217,A00007437,OWNER
8918,C00009226,A00007445,OWNER
8923,C00009231,A00007449,OWNER
8928,C00009236,A00007454,OWNER
8942,C00009250,A00007465,OWNER
8965,C00009273,A00007485,OWNER
8966,C00009274,A00007485,DISPONENT
8968,C00009276,A00007487,OWNER
9005,C00009313,A00007520,OWNER
9008,C00009316,A00007523,OWNER
9032,C00009340,A00007542,OWNER
9038,C00009346,A00007546,OWNER
9054,C00009362,A00007559,OWNER
9058,C00009366,A00007562,OWNER
9062,C00009370,A00007565,OWNER
9095,C00009403,A00007594,OWNER
9109,C00009417,A00007606,OWNER
9110,C00009418,A00007607,OWNER
9111,C00009419,A00007607,DISPONENT
9119,C00009427,A00007614,OWNER
9120,C00009428,A00007614,DISPONENT
9125,C00009433,A00007618,OWNER
9142,C00009450,A00007632,OWNER
9143,C00009451,A00007632,DISPONENT
9148,C00009456,A00007636,OWNER
9149,C00009457,A00007637,OWNER
9150,C00009458,A00007637,DISPONENT
9197,C00009505,A00007674,OWNER
9238,C00009546,A00007713,OWNER
9247,C00009555,A00007721,OWNER
9261,C00009569,A00007733,OWNER
9274,C00009582,A00007745,OWNER
9285,C00009593,A00007753,OWNER
9298,C00009606,A00007765,OWNER
9303,C00009611,A00007769,OWNER
9308,C00009616,A00007774,OWNER
9333,C00009641,A00007795,OWNER
9334,C00009642,A00007795,DISPONENT
9355,C00009663,A00007815,OWNER
9356,C00009664,A00007815,DISPONENT
9362,C00009670,A00007819,OWNER
9367,C00009675,A00007824,OWNER
9372,C00009680,A00007828,OWNER
9394,C00009702,A00007844,OWNER
9407,C00009715,A00007857,OWNER
9409,C00009717,A00007859,OWNER
9410,C00009718,A00007859,DISPONENT
9413,C00009721,A00007861,OWNER
9447,C00009755,A00007890,OWNER
9452,C00009760,A00007894,OWNER
9467,C00009775,A00007907,OWNER
9468,C00009776,A00007907,DISPONENT
9490,C00009798,A00007926,OWNER
9512,C00009820,A00007944,OWNER
9525,C00009833,A00007957,OWNER
9526,C00009834,A00007957,DISPONENT
9536,C00009844,A00007965,OWNER
9537,C00009845,A00007965,DISPONENT
9538,C00009846,A00007966,OWNER
9564,C00009872,A00007990,OWNER
9572,C00009880,A00007997,OWNER
9606,C00009914,A00008026,OWNER
9607,C00009915,A00008027,OWNER
9621,C00009929,A00008038,OWNER
9622,C00009930,A00008039,OWNER
9625,C00009933,A00008041,OWNER
9637,C00009945,A00008051,OWNER
9638,C00009946,A00008051,DISPONENT
9665,C00009973,A00008073,OWNER
9679,C00009987,A00008085,OWNER
9687,C00009995,A00008092,OWNER
9689,C00009997,A00008094,OWNER
9715,C00010023,A00008114,OWNER
9732,C00010040,A00008127,OWNER
9733,C00010041,A00008127,DISPONENT
9735,C00010043,A00008129,OWNER
9738,C00010046,A00008132,OWNER
9758,C00010066,A00008149,OWNER
9762,C00010070,A00008153,OWNER
9767,C00010075,A00008158,OWNER
9768,C00010076,A00008159,OWNER
9769,C00010077,A00008159,DISPONENT
9782,C00010090,A00008169,OWNER
9787,C00010095,A00008173,OWNER
9788,C00010096,A00008173,DISPONENT
9837,C00010145,A00008212,OWNER
9851,C00010159,A00008225,OWNER
9890,C00010198,A00008260,OWNER
9891,C00010199,A00008260,DISPONENT
9892,C00010200,A00008261,OWNER
9893,C00010201,A00008261,DISPONENT
9901,C00010209,A00008268,OWNER
9961,C00010269,A00008316,OWNER
9965,C00010273,A00008320,OWNER
9966,C00010274,A00008320,DISPONENT
9967,C00010275,A00008321,OWNER
9968,C00010276,A00008321,DISPONENT
9974,C00010282,A00008327,OWNER
9979,C00010287,A00008330,OWNER
9980,C00010288,A00008330,DISPONENT
9995,C00010303,A00008341,OWNER
10042,C00010350,A00008377,OWNER
10043,C00010351,A00008377,DISPONENT
10047,C00010355,A00008381,OWNER
10074,C00010382,A00008405,OWNER
10081,C00010389,A00008411,OWNER
10151,C00010459,A00008475,OWNER
10167,C00010475,A00008489,OWNER
10168,C00010476,A00008489,DISPONENT
10171,C00010479,A00008492,OWNER
10184,C00010492,A00008505,OWNER
10202,C00010510,A00008519,OWNER
10203,C00010511,A00008519,DISPONENT
10209,C00010517,A00008523,OWNER
10220,C00010528,A00008533,OWNER
10235,C00010543,A00008547,OWNER
10247,C00010555,A00008558,OWNER
10255,C00010563,A00008564,OWNER
10256,C00010564,A00008564,DISPONENT
10258,C00010566,A00008566,OWNER
10328,C00010636,A00008625,OWNER
10331,C00010639,A00008628,OWNER
10346,C00010654,A00008639,OWNER
10354,C00010662,A00008645,OWNER
10394,C00010702,A00008680,OWNER
10395,C00010703,A00008680,DISPONENT
10406,C00010714,A00008688,OWNER
10438,C00010746,A00008713,OWNER
10469,C00010777,A00008742,OWNER
10470,C00010778,A00008742,DISPONENT
10490,C00010798,A00008759,OWNER
10505,C00010813,A00008772,OWNER
10510,C00010818,A00008776,OWNER
10520,C00010828,A00008784,OWNER
10604,C00010912,A00008856,OWNER
10652,C00010960,A00008896,OWNER
10655,C00010963,A00008899,OWNER
10679,C00010987,A00008919,OWNER
10680,C00010988,A00008919,DISPONENT
10689,C00010997,A00008926,OWNER
10690,C00010998,A00008926,DISPONENT
10696,C00011004,A00008931,OWNER
10700,C00011008,A00008934,OWNER
10726,C00011034,A00008957,OWNER
10742,C00011050,A00008972,OWNER
10755,C00011063,A00008982,OWNER
10756,C00011064,A00008982,DISPONENT
10775,C00011083,A00008998,OWNER
10785,C00011093,A00009006,OWNER
10797,C00011105,A00009017,OWNER
10806,C00011114,A00009024,OWNER
10813,C00011121,A00009030,OWNER
10814,C00011122,A00009030,DISPONENT
10815,C00011123,A00009031,OWNER
10818,C00011126,A00009034,OWNER
10822,C00011130,A00009037,OWNER
10823,C00011131,A00009037,DISPONENT
10828,C00011136,A00009041,OWNER
10839,C00011147,A00009051,OWNER
10841,C00011149,A00009052,OWNER
10887,C00011195,A00009093,OWNER
10900,C00011208,A00009104,OWNER
10942,C00011250,A00009138,OWNER
10944,C00011252,A00009140,OWNER
10958,C00011266,A00009153,OWNER
10959,C00011267,A00009153,DISPONENT
10963,C00011271,A00009156,OWNER
10966,C00011274,A00009159,OWNER
10967,C00011275,A00009159,DISPONENT
10978,C00011286,A00009167,OWNER
10996,C00011304,A00009179,OWNER
11006,C00011314,A00009188,OWNER
11011,C00011319,A00009192,OWNER
11019,C00011327,A00009199,OWNER
11021,C00011329,A00009201,OWNER
11023,C00011331,A00009203,OWNER
11029,C00011337,A00009208,OWNER
11051,C00011359,A00009225,OWNER
11052,C00011360,A00009225,DISPONENT
11054,C00011362,A00009227,OWNER
11063,C00011371,A00009235,OWNER
11064,C00011372,A00009236,OWNER
11071,C00011379,A00009241,OWNER
11072,C00011380,A00009241,DISPONENT
11073,C00011381,A00009242,OWNER
11097,C00011405,A00009263,OWNER
11098,C00011406,A00009263,DISPONENT
11101,C00011409,A00009265,OWNER
11153,C00011461,A00009307,OWNER
11183,C00011491,A00009333,OWNER
11189,C00011497,A00009337,OWNER
11208,C00011516,A00009353,OWNER
11209,C00011517,A00009353,DISPONENT
11237,C00011545,A00009377,OWNER
11266,C00011574,A00009403,OWNER
11288,C00011596,A00009422,OWNER
11290,C00011598,A00009424,OWNER
11301,C00011609,A00009433,OWNER
11329,C00011637,A00009455,OWNER
11330,C00011638,A00009455,DISPONENT
11354,C00011662,A00009472,OWNER
11368,C00011676,A00009484,OWNER
11375,C00011683,A00009491,OWNER
11377,C00011685,A00009493,OWNER
11378,C00011686,A00009494,OWNER
11379,C00011687,A00009494,DISPONENT
11393,C00011701,A00009504,OWNER
11401,C00011709,A00009510,OWNER
11402,C00011710,A00009510,DISPONENT
11405,C00011713,A00009513,OWNER
11406,C00011714,A00009513,DISPONENT
11424,C00011732,A00009528,OWNER
11446,C00011754,A00009548,OWNER
11447,C00011755,A00009549,OWNER
11460,C00011768,A00009560,OWNER
11486,C00011794,A00009583,OWNER
11487,C00011795,A00009583,DISPONENT
11496,C00011804,A00009591,OWNER
11543,C00011851,A00009627,OWNER
11547,C00011855,A00009631,OWNER
11549,C00011857,A00009633,OWNER
11552,C00011860,A00009635,OWNER
11558,C00011866,A00009640,OWNER
11559,C00011867,A00009640,DISPONENT
11565,C00011873,A00009645,OWNER
11566,C00011874,A00009646,OWNER
11567,C00011875,A00009646,DISPONENT
11578,C00011886,A00009656,OWNER
11598,C00011906,A00009673,OWNER
11599,C00011907,A00009673,DISPONENT
11603,C00011911,A00009677,OWNER
11635,C00011943,A00009703,OWNER
11639,C00011947,A00009707,OWNER
11668,C00011976,A00009730,OWNER
11669,C00011977,A00009730,DISPONENT
11670,C00011978,A00009731,OWNER
11671,C00011979,A00009731,DISPONENT
11695,C00012003,A00009750,OWNER
11742,C00012050,A00009790,OWNER
11743,C00012051,A00009790,DISPONENT
11771,C00012079,A00009814,OWNER
11784,C00012092,A00009826,OWNER
11787,C00012095,A00009828,OWNER
11794,C00012102,A00009833,OWNER
11825,C00012133,A00009859,OWNER
11836,C00012144,A00009869,OWNER
11837,C00012145,A00009869,DISPONENT
11855,C00012163,A00009883,OWNER
11873,C00012181,A00009897,OWNER
11912,C00012220,A00009928,OWNER
11913,C00012221,A00009928,DISPONENT
11995,C00012303,A00010001,OWNER
12000,C00012308,A00010005,OWNER
12016,C00012324,A00010018,OWNER
12017,C00012325,A00010019,OWNER
12020,C00012328,A00010022,OWNER
12036,C00012344,A00010036,OWNER
12050,C00012358,A00010049,OWNER
12051,C00012359,A00010049,DISPONENT
12068,C00012376,A00010063,OWNER
12070,C00012378,A00010065,OWNER
12074,C00012382,A00010068,OWNER
12075,C00012383,A00010068,DISPONENT
12088,C00012396,A00010079,OWNER
12089,C00012397,A00010079,DISPONENT
12108,C00012416,A00010093,OWNER
12109,C00012417,A00010093,DISPONENT
12124,C00012432,A00010105,OWNER
12156,C00012464,A00010131,OWNER
12160,C00012468,A00010134,OWNER
12177,C00012485,A00010148,OWNER
12182,C00012490,A00010152,OWNER
12239,C00012547,A00010202,OWNER
12253,C00012561,A00010215,OWNER
12260,C00012568,A00010220,OWNER
12269,C00012577,A00010227,OWNER
12278,C00012586,A00010233,OWNER
12291,C00012599,A00010243,OWNER
12308,C00012616,A00010257,OWNER
12317,C00012625,A00010266,OWNER
12335,C00012643,A00010280,OWNER
12354,C00012662,A00010297,OWNER
12387,C00012695,A00010320,OWNER
12418,C00012726,A00010343,OWNER
12421,C00012729,A00010345,OWNER
12422,C00012730,A00010345,DISPONENT
12430,C00012738,A00010351,OWNER
12431,C00012739,A00010351,DISPONENT
12442,C00012750,A00010361,OWNER
12446,C00012754,A00010364,OWNER
12447,C00012755,A00010364,DISPONENT
12448,C00012756,A00010365,OWNER
12494,C00012802,A00010404,OWNER
12502,C00012810,A00010411,OWNER
12532,C00012840,A00010436,OWNER
12535,C00012843,A00010439,OWNER
12536,C00012844,A00010440,OWNER
12542,C00012850,A00010445,OWNER
12543,C00012851,A00010445,DISPONENT
12551,C00012859,A00010451,OWNER
12582,C00012890,A00010478,OWNER
12600,C00012908,A00010493,OWNER
12635,C00012943,A00010520,OWNER
12678,C00012986,A00010558,OWNER
12683,C00012991,A00010562,OWNER
12736,C00013044,A00010607,OWNER
12743,C00013051,A00010613,OWNER
12763,C00013071,A00010630,OWNER
12781,C00013089,A00010644,OWNER
12782,C00013090,A00010645,OWNER
12787,C00013095,A00010650,OWNER
12790,C00013098,A00010652,OWNER
12794,C00013102,A00010656,OWNER
12805,C00013113,A00010663,OWNER
12815,C00013123,A00010670,OWNER
12826,C00013134,A00010679,OWNER
12843,C00013151,A00010694,OWNER
12863,C00013171,A00010710,OWNER
12864,C00013172,A00010711,OWNER
12882,C00013190,A00010728,OWNER
12893,C00013201,A00010738,OWNER
12923,C00013231,A00010762,OWNER
12938,C00013246,A00010774,OWNER
12952,C00013260,A00010788,OWNER
12953,C00013261,A00010789,OWNER
12954,C00013262,A00010789,DISPONENT
12968,C00013276,A00010799,OWNER
12977,C00013285,A00010807,OWNER
12982,C00013290,A00010812,OWNER
12983,C00013291,A00010812,DISPONENT
13038,C00013346,A00010857,OWNER
13072,C00013380,A00010884,OWNER
13096,C00013404,A00010904,OWNER
13097,C00013405,A00010905,OWNER
13098,C00013406,A00010906,OWNER
13104,C00013412,A00010911,OWNER
13109,C00013417,A00010915,OWNER
13139,C00013447,A00010940,OWNER
13140,C00013448,A00010940,DISPONENT
13143,C00013451,A00010942,OWNER
13160,C00013468,A00010954,OWNER
13161,C00013469,A00010954,DISPONENT
13172,C00013480,A00010963,OWNER
13182,C00013490,A00010973,OWNER
13231,C00013539,A00011013,OWNER
13240,C00013548,A00011021,OWNER
13248,C00013556,A00011027,OWNER
13268,C00013576,A00011042,OWNER
13280,C00013588,A00011053,OWNER
13282,C00013590,A00011054,OWNER
13295,C00013603,A00011065,OWNER
13300,C00013608,A00011069,OWNER
13312,C00013620,A00011079,OWNER
13332,C00013640,A00011096,OWNER
13349,C00013657,A00011111,OWNER
13350,C00013658,A00011111,DISPONENT
13365,C00013673,A00011123,OWNER
13379,C00013687,A00011135,OWNER
13382,C00013690,A00011138,OWNER
13386,C00013694,A00011141,OWNER
13442,C00013750,A00011186,OWNER
13443,C00013751,A00011186,DISPONENT
13495,C00013803,A00011231,OWNER
13512,C00013820,A00011244,OWNER
13537,C00013845,A00011265,OWNER
13544,C00013852,A00011271,OWNER
13578,C00013886,A00011295,OWNER
13604,C00013912,A00011317,OWNER
13607,C00013915,A00011320,OWNER
13613,C00013921,A00011325,OWNER
13615,C00013923,A00011327,OWNER
13616,C00013924,A00011328,OWNER
13623,C00013931,A00011333,OWNER
13647,C00013955,A00011349,OWNER
13648,C00013956,A00011349,DISPONENT
13660,C00013968,A00011359,OWNER
13663,C00013971,A00011362,OWNER
13690,C00013998,A00011382,OWNER
