transactionID,accountID,type,operation,amount,balance,bank,date
252727,A00000866,Debit,Remittance to Another Bank,465,29486.7,YZ,11/8/1993
281401,A00000965,Credit,Credit in Cash,4280,27428.1,,11/8/1993
201788,A00000686,Credit,Credit in Cash,10533,38980,,11/8/1993
2969307,A00009833,Debit,Cash Withdrawal,45700,65832,,11/8/1993
2968824,A00009833,Credit,Collection from Another Bank,48816,111532,YZ,11/8/1993
3402675,A00011295,Credit,Credit in Cash,18347,48681,,11/8/1993
3352823,A00011135,Credit,Credit in Cash,15469,15969,,11/8/1993
957200,A00003261,Credit,Credit in Cash,8766,37512.4,,11/8/1993
956778,A00003260,Debit,Remittance to Another Bank,40,32280.3,MN,11/8/1993
2522119,A00008321,Debit,Cash Withdrawal,6000,29522.4,,11/8/1993
2502925,A00008261,Debit,Cash Withdrawal,7000,32760,,11/8/1993
97609,A00000334,Debit,Remittance to Another Bank,2374,37826.9,IJ,11/8/1993
88993,A00000300,Credit,Collection from Another Bank,6892,33499.3,YZ,11/8/1993
929619,A00003168,Credit,Collection from Another Bank,6303,30175.4,AB,11/8/1993
929170,A00003166,Debit,Cash Withdrawal,13900,41913.6,,11/8/1993
605593,A00002061,Debit,Cash Withdrawal,3100,30401.8,,11/8/1993
608738,A00002072,Credit,Credit in Cash,24225,25225,,11/8/1993
2579233,A00008519,Debit,Cash Withdrawal,4800,20602.5,,11/8/1993
489461,A00001671,Credit,Collection from Another Bank,6567,32163.9,YZ,11/8/1993
655355,A00002241,Debit,Remittance to Another Bank,6545,32162.7,KL,11/9/1993
695803,A00002379,Debit,Remittance to Another Bank,3190,25028.5,AB,11/9/1993
963661,A00003284,Debit,Remittance to Another Bank,4872,33358.7,MN,11/9/1993
961942,A00003277,Debit,Cash Withdrawal,13400,39791.6,,11/9/1993
1066367,A00003644,Debit,Remittance to Another Bank,2304,18029.3,IJ,11/9/1993
32370,A00000104,Debit,Remittance to Another Bank,1464,16466.9,ST,11/9/1993
894799,A00003050,Debit,Remittance to Another Bank,41,72226.3,CD,11/9/1993
555892,A00001892,Credit,Collection from Another Bank,4622,19388,KL,11/9/1993
641075,A00002189,Debit,Remittance to Another Bank,1449,42032.8,UV,11/9/1993
451108,A00001534,Debit,Remittance to Another Bank,2155,38113,ST,11/9/1993
1176513,A00004034,Debit,Cash Withdrawal,3600,29806.9,,11/9/1993
269823,A00000925,Credit,Credit in Cash,18500,54508.9,,11/9/1993
269895,A00000925,Debit,Remittance to Another Bank,5395,49113.9,AB,11/9/1993
298989,A00001019,Credit,Credit in Cash,19746,51755.3,,11/9/1993
332897,A00001133,Credit,Collection from Another Bank,4498,5398,CD,11/9/1993
336831,A00001144,Debit,Cash Withdrawal,990,16637.1,,11/9/1993
1075596,A00003675,Credit,Collection from Another Bank,46099,66263.1,QR,11/9/1993
1076507,A00003678,Credit,Credit in Cash,8901,21865,,11/9/1993
1003273,A00003424,Debit,Remittance to Another Bank,1463,66423.1,MN,11/9/1993
1003201,A00003424,Debit,Remittance to Another Bank,2264,64159.1,AB,11/9/1993
177732,A00000601,Credit,Collection from Another Bank,3345,13721.6,WX,11/9/1993
175008,A00000588,Debit,Cash Withdrawal,3100,26208.4,,11/9/1993
133091,A00000446,Credit,Credit in Cash,24160,70427.7,,11/9/1993
976351,A00003327,Debit,Remittance to Another Bank,1923,32324.9,AB,11/9/1993
673935,A00002302,Debit,Cash Withdrawal,2000,27008.5,,11/9/1993
776569,A00002648,Credit,Credit in Cash,500,28694.6,,11/9/1993
775175,A00002645,Debit,Remittance to Another Bank,631,33562.3,OP,11/9/1993
775103,A00002645,Debit,Remittance to Another Bank,389,34193.3,IJ,11/9/1993
3284059,A00010911,Credit,Collection from Another Bank,21882,54927.2,AB,11/9/1993
3292181,A00010940,Credit,Credit in Cash,24144,50956.3,,11/9/1993
539199,A00001834,Credit,Credit in Cash,18220,54968.3,,11/9/1993
537664,A00001829,Debit,Cash Withdrawal,3720,14474.8,,11/9/1993
571560,A00001944,Debit,Cash Withdrawal,3800,24801.7,,11/9/1993
393670,A00001338,Debit,Remittance to Another Bank,897,18843.2,OP,11/9/1993
532879,A00001815,Debit,Remittance to Another Bank,3859,47343.7,QR,11/9/1993
532735,A00001815,Credit,Credit in Cash,17904,51202.7,,11/9/1993
356157,A00001207,Credit,Credit in Cash,19090,59456.5,,11/9/1993
1218812,A00004171,Debit,Cash Withdrawal,4600,30625.5,,11/9/1993
1154022,A00003948,Credit,Credit in Cash,1100,1100,,11/9/1993
783373,A00002670,Debit,Remittance to Another Bank,3978,62641.2,AB,11/9/1993
826941,A00002817,Debit,Cash Withdrawal,3300,48754.3,,11/9/1993
3302595,A00010973,Credit,Credit in Cash,5582,80538.2,,11/9/1993
129167,A00000433,Credit,Credit in Cash,700,25300,,11/9/1993
127650,A00000428,Debit,Remittance to Another Bank,3987,23033.8,MN,11/9/1993
150938,A00000504,Debit,Remittance to Another Bank,2308,18521.4,UV,11/9/1993
147011,A00000492,Credit,Credit in Cash,11500,17569.3,,11/9/1993
150866,A00000504,Credit,Collection from Another Bank,3463,20829.4,EF,11/9/1993
147449,A00000494,Credit,Credit in Cash,21907,71280.6,,11/9/1993
156309,A00000523,Credit,Credit in Cash,11841,39180,,11/9/1993
152263,A00000510,Credit,Credit in Cash,36098,98144,,11/9/1993
119518,A00000401,Debit,Remittance to Another Bank,3600,43515.1,AB,11/9/1993
952052,A00003246,Debit,Remittance to Another Bank,4621,32774,OP,11/9/1993
577589,A00001966,Debit,Cash Withdrawal,13000,40768.2,,11/9/1993
637202,A00002176,Debit,Cash Withdrawal,9100,33826.8,,11/9/1993
511419,A00001750,Debit,Remittance to Another Bank,5517,33168.8,OP,11/9/1993
544272,A00001851,Debit,Remittance to Another Bank,3649,23678,WX,11/9/1993
542298,A00001844,Debit,Remittance to Another Bank,2161,18193.7,EF,11/9/1993
1262864,A00004318,Debit,Cash Withdrawal,19600,40214,,11/9/1993
1614718,A00005483,Credit,Collection from Another Bank,16002,40538.1,QR,11/9/1993
400978,A00001366,Debit,Remittance to Another Bank,4773,30633.3,GH,11/9/1993
833691,A00002838,Debit,Cash Withdrawal,29300,58899.7,,11/9/1993
833463,A00002838,Debit,Remittance to Another Bank,1370,88199.7,IJ,11/9/1993
949417,A00003237,Credit,Credit in Cash,17495,38744.7,,11/9/1993
1122773,A00003835,Debit,Remittance to Another Bank,6337,20210.1,IJ,11/9/1993
1122845,A00003835,Debit,Remittance to Another Bank,1247,26547.1,AB,11/9/1993
1123348,A00003837,Credit,Collection from Another Bank,13776,44136.8,ST,11/9/1993
790833,A00002697,Credit,Credit in Cash,6224,31899.9,,11/9/1993
293970,A00001005,Credit,Collection from Another Bank,34483,60311.5,QR,11/9/1993
332455,A00001132,Credit,Collection from Another Bank,48098,87031.6,ST,11/9/1993
685863,A00002342,Debit,Cash Withdrawal,180,20160.1,,11/9/1993
260434,A00000892,Debit,Remittance to Another Bank,406,32565.8,CD,11/9/1993
260362,A00000892,Credit,Collection from Another Bank,6177,33931.8,IJ,11/9/1993
257050,A00000882,Debit,Cash Withdrawal,1320,26542,,11/9/1993
260624,A00000892,Debit,Cash Withdrawal,960,32971.8,,11/9/1993
259758,A00000890,Credit,Credit in Cash,7041,34464.5,,11/9/1993
263847,A00000902,Debit,Remittance to Another Bank,260,37568.9,EF,11/9/1993
1101134,A00003760,Debit,Cash Withdrawal,34200,64779,,11/9/1993
1068723,A00003651,Debit,Remittance to Another Bank,2728,29702.9,YZ,11/9/1993
729081,A00002493,Debit,Remittance to Another Bank,5375,20589,EF,11/9/1993
707328,A00002423,Debit,Remittance to Another Bank,1494,20969.6,KL,11/9/1993
707400,A00002423,Debit,Remittance to Another Bank,1317,22463.6,AB,11/9/1993
594241,A00002023,Debit,Remittance to Another Bank,1052,29436.2,UV,11/9/1993
2439226,A00008041,Debit,Cash Withdrawal,10700,33570.9,,11/9/1993
858611,A00002926,Debit,Remittance to Another Bank,868,38656.3,GH,11/9/1993
858395,A00002926,Credit,Credit in Cash,10584,39524.3,,11/9/1993
908696,A00003096,Credit,Credit in Cash,20684,62004.7,,11/9/1993
1208556,A00004134,Debit,Remittance to Another Bank,5932,65783.3,WX,11/9/1993
383966,A00001305,Credit,Credit in Cash,10239,38020.9,,11/9/1993
1291757,A00004414,Debit,Cash Withdrawal,2900,27032.3,,11/9/1993
207347,A00000704,Debit,Remittance to Another Bank,2141,37035.8,IJ,11/9/1993
375187,A00001277,Credit,Collection from Another Bank,6248,30465.7,IJ,11/9/1993
156531,A00000523,Debit,Cash Withdrawal,8500,30680,,11/9/1993
998119,A00003408,Credit,Credit in Cash,20521,43882.7,,11/9/1993
1091945,A00003734,Credit,Credit in Cash,4939,28458.2,,11/9/1993
2135558,A00007231,Debit,Cash Withdrawal,5500,30409.9,,11/9/1993
71836,A00000239,Debit,Remittance to Another Bank,5995,90971.5,MN,11/9/1993
56305,A00000188,Debit,Remittance to Another Bank,7426,21726.8,AB,11/9/1993
63723,A00000212,Credit,Collection from Another Bank,49590,59257.7,IJ,11/9/1993
70382,A00000235,Credit,Collection from Another Bank,3324,7661.4,YZ,11/9/1993
67437,A00000225,Credit,Credit in Cash,5078,29697.2,,11/9/1993
911590,A00003108,Debit,Remittance to Another Bank,1560,15302.8,UV,11/9/1993
523205,A00001786,Credit,Credit in Cash,17874,51462.5,,11/9/1993
581710,A00001979,Credit,Collection from Another Bank,3021,19757.8,UV,11/9/1993
579456,A00001972,Debit,Remittance to Another Bank,2736,29141.8,YZ,11/9/1993
581033,A00001978,Credit,Collection from Another Bank,34202,76894,ST,11/9/1993
678166,A00002318,Credit,Credit in Cash,22962,23162,,11/9/1993
677226,A00002313,Debit,Cash Withdrawal,4300,27645.7,,11/9/1993
679956,A00002321,Debit,Cash Withdrawal,19500,47902.6,,11/9/1993
494952,A00001688,Credit,Collection from Another Bank,5439,30414.5,QR,11/9/1993
699303,A00002393,Debit,Remittance to Another Bank,4292,23221.3,KL,11/9/1993
698217,A00002388,Debit,Remittance to Another Bank,2328,15432,QR,11/9/1993
771046,A00002632,Credit,Credit in Cash,14264,45514,,11/9/1993
873208,A00002974,Debit,Remittance to Another Bank,1546,28189.5,MN,11/9/1993
3110284,A00010320,Credit,Collection from Another Bank,25973,61512.4,AB,11/9/1993
902813,A00003076,Debit,Remittance to Another Bank,2715,17602.4,WX,11/9/1993
944267,A00003221,Credit,Collection from Another Bank,5330,16890,CD,11/9/1993
944723,A00003222,Credit,Collection from Another Bank,3185,13540,WX,11/9/1993
1040651,A00003558,Debit,Cash Withdrawal,17293,21328.8,,11/9/1993
1530994,A00005215,Credit,Credit in Cash,15487,50143,,11/9/1993
13227,A00000044,Debit,Remittance to Another Bank,2344,17756.3,GH,11/9/1993
5527,A00000023,Credit,Credit in Cash,22088,62973.2,,11/9/1993
9231,A00000033,Credit,Credit in Cash,23589,61108.5,,11/9/1993
480297,A00001637,Debit,Remittance to Another Bank,774,21205.2,KL,11/9/1993
527682,A00001801,Debit,Remittance to Another Bank,3419,56196.1,YZ,11/9/1993
612546,A00002087,Debit,Cash Withdrawal,11371,32607.8,,11/9/1993
878291,A00002991,Debit,Remittance to Another Bank,107,50746,IJ,11/9/1993
882516,A00003007,Debit,Remittance to Another Bank,1405,58593.9,KL,11/9/1993
1084407,A00003704,Credit,Collection from Another Bank,6242,30221.1,AB,11/9/1993
1082463,A00003697,Debit,Remittance to Another Bank,300,40507.9,GH,11/9/1993
1080848,A00003691,Credit,Collection from Another Bank,6540,31587.2,WX,11/9/1993
1142913,A00003909,Debit,Remittance to Another Bank,713,60736.4,QR,11/9/1993
1142841,A00003909,Debit,Remittance to Another Bank,8279,52457.4,YZ,11/9/1993
234577,A00000799,Credit,Credit in Cash,11400,11600,,11/9/1993
1162323,A00003980,Credit,Credit in Cash,8555,33734.1,,11/9/1993
2841243,A00009403,Debit,Remittance to Another Bank,3225,66683.9,IJ,11/9/1993
364626,A00001239,Debit,Remittance to Another Bank,3744,23770.5,KL,11/9/1993
401122,A00001366,Debit,Remittance to Another Bank,1,30632.3,UV,11/9/1993
404817,A00001378,Debit,Remittance to Another Bank,693,33526.3,OP,11/9/1993
404673,A00001378,Debit,Remittance to Another Bank,2953,34219.3,QR,11/9/1993
717839,A00002458,Debit,Cash Withdrawal,24800,48883.8,,11/9/1993
286371,A00000982,Debit,Remittance to Another Bank,192,27411.1,OP,11/9/1993
292208,A00001000,Debit,Remittance to Another Bank,1475,61748.2,CD,11/9/1993
292280,A00001000,Debit,Remittance to Another Bank,2852,63223.2,OP,11/9/1993
1132817,A00003871,Debit,Remittance to Another Bank,1505,29710.7,AB,11/9/1993
796156,A00002712,Debit,Remittance to Another Bank,2976,26539.4,EF,11/9/1993
866656,A00002951,Credit,Credit in Cash,11707,39066.8,,11/9/1993
720467,A00002467,Debit,Cash Withdrawal,5040,38144.7,,11/9/1993
738409,A00002523,Credit,Collection from Another Bank,3023,29950.5,MN,11/9/1993
589574,A00002008,Credit,Credit in Cash,12440,41885.8,,11/9/1993
626580,A00002140,Credit,Collection from Another Bank,3478,4078,ST,11/9/1993
1549109,A00005270,Debit,Cash Withdrawal,34100,62096.7,,11/9/1993
2747182,A00009093,Debit,Remittance to Another Bank,1311,50951.3,AB,11/9/1993
2775806,A00009188,Debit,Remittance to Another Bank,471,31447.2,GH,11/9/1993
2747326,A00009093,Debit,Cash Withdrawal,3700,52262.3,,11/9/1993
892405,A00003042,Credit,Credit in Cash,15208,34156.7,,11/9/1993
507035,A00001731,Debit,Cash Withdrawal,2320,16672.6,,11/9/1993
846876,A00002884,Debit,Remittance to Another Bank,3854,21417,UV,11/9/1993
846089,A00002881,Debit,Remittance to Another Bank,4639,18375.5,YZ,11/9/1993
845578,A00002880,Credit,Credit in Cash,17287,53885.5,,11/9/1993
412622,A00001404,Credit,Credit in Cash,42869,108592.8,,11/9/1993
413234,A00001404,Debit,Cash Withdrawal,35100,73492.8,,11/9/1993
415951,A00001412,Debit,Remittance to Another Bank,1110,49520.6,ST,11/9/1993
417656,A00001416,Debit,Cash Withdrawal,16300,39870.5,,11/9/1993
1111605,A00003796,Debit,Remittance to Another Bank,8301,44911.7,QR,11/9/1993
1115216,A00003808,Debit,Cash Withdrawal,11400,36200.6,,11/9/1993
1111533,A00003796,Credit,Credit in Cash,15575,53212.7,,11/9/1993
277596,A00000950,Credit,Credit in Cash,19591,53187.3,,11/9/1993
410312,A00001397,Debit,Cash Withdrawal,4200,26586.8,,11/9/1993
408612,A00001392,Credit,Credit in Cash,23179,56551,,11/9/1993
192107,A00000652,Credit,Credit in Cash,13851,42718.3,,11/9/1993
190522,A00000648,Credit,Credit in Cash,1100,1100,,11/9/1993
3353183,A00011135,Credit,Credit in Cash,6000,21969,,11/9/1993
3393893,A00011265,Debit,Remittance to Another Bank,2607,25481.3,WX,11/9/1993
957344,A00003261,Debit,Remittance to Another Bank,2197,35315.4,OP,11/9/1993
1118679,A00003822,Credit,Collection from Another Bank,17347,38622.6,CD,11/9/1993
1117330,A00003818,Debit,Remittance to Another Bank,3596,46726,QR,11/9/1993
1117474,A00003818,Debit,Remittance to Another Bank,4065,42661,CD,11/9/1993
1117258,A00003818,Credit,Credit in Cash,17366,50322,,11/9/1993
97537,A00000334,Credit,Credit in Cash,18372,56198.9,,11/9/1993
103629,A00000354,Credit,Credit in Cash,11466,12166,,11/9/1993
106317,A00000362,Debit,Remittance to Another Bank,6001,16283.9,ST,11/9/1993
106389,A00000362,Debit,Remittance to Another Bank,292,22284.9,ST,11/9/1993
931013,A00003173,Debit,Remittance to Another Bank,634,18330.1,IJ,11/9/1993
546715,A00001861,Debit,Remittance to Another Bank,1519,50112.3,AB,11/9/1993
605410,A00002061,Debit,Remittance to Another Bank,675,27732.8,OP,11/9/1993
605338,A00002061,Debit,Remittance to Another Bank,1994,28407.8,QR,11/9/1993
607377,A00002068,Credit,Collection from Another Bank,3937,30012.7,AB,11/9/1993
708164,A00002425,Debit,Remittance to Another Bank,5936,15566.3,KL,11/9/1993
710221,A00002429,Debit,Remittance to Another Bank,369,37504.1,GH,11/9/1993
711553,A00002433,Debit,Remittance to Another Bank,1757,26186.1,GH,11/9/1993
710149,A00002429,Debit,Remittance to Another Bank,6786,37873.1,QR,11/9/1993
491896,A00001678,Debit,Remittance to Another Bank,2952,41823.5,IJ,11/9/1993
489605,A00001671,Debit,Remittance to Another Bank,502,31661.9,YZ,11/9/1993
491968,A00001678,Debit,Remittance to Another Bank,1778,40045.5,OP,11/9/1993
733777,A00002508,Debit,Remittance to Another Bank,2193,20358.8,GH,11/10/1993
655427,A00002241,Debit,Remittance to Another Bank,455,31707.7,KL,11/10/1993
695731,A00002379,Credit,Credit in Cash,5072,30100.5,,11/10/1993
1068154,A00003649,Debit,Cash Withdrawal,6700,28128.2,,11/10/1993
1754173,A00005952,Credit,Collection from Another Bank,35312,81081.4,YZ,11/10/1993
26128,A00000086,Debit,Remittance to Another Bank,1002,17400.5,WX,11/10/1993
37966,A00000123,Debit,Remittance to Another Bank,3016,22574.2,KL,11/10/1993
40995,A00000135,Credit,Credit in Cash,4451,31494.9,,11/10/1993
898827,A00003064,Debit,Remittance to Another Bank,1455,31102.7,IJ,11/10/1993
498766,A00001699,Debit,Cash Withdrawal,500,25247.7,,11/10/1993
555311,A00001891,Credit,Collection from Another Bank,3756,29017.4,AB,11/10/1993
641219,A00002189,Debit,Remittance to Another Bank,2803,39229.8,AB,11/10/1993
472867,A00001610,Credit,Credit in Cash,24373,69611.4,,11/10/1993
1108028,A00003785,Credit,Credit in Cash,23842,66160.4,,11/10/1993
1166976,A00003999,Debit,Remittance to Another Bank,563,25401.3,KL,11/10/1993
2103035,A00007123,Debit,Cash Withdrawal,29000,53304.4,,11/10/1993
299061,A00001019,Debit,Remittance to Another Bank,8127,43628.3,WX,11/10/1993
3235508,A00010738,Debit,Remittance to Another Bank,8042,34796.3,CD,11/10/1993
181260,A00000616,Credit,Collection from Another Bank,6846,7946,WX,11/10/1993
343689,A00001166,Credit,Collection from Another Bank,18631,42977.1,GH,11/10/1993
129697,A00000435,Debit,Cash Withdrawal,960,20364.1,,11/10/1993
135825,A00000456,Credit,Collection from Another Bank,47831,72554.6,AB,11/10/1993
137883,A00000462,Credit,Credit in Cash,400,400,,11/10/1993
671743,A00002293,Debit,Cash Withdrawal,3200,27922.3,,11/10/1993
775979,A00002647,Credit,Credit in Cash,12015,34474.1,,11/10/1993
773067,A00002639,Debit,Remittance to Another Bank,8633,33987.7,MN,11/10/1993
571267,A00001944,Credit,Credit in Cash,17980,42781.7,,11/10/1993
1977912,A00006701,Debit,Cash Withdrawal,8600,29362,,11/10/1993
392501,A00001334,Debit,Cash Withdrawal,3500,26896.6,,11/10/1993
534842,A00001822,Credit,Collection from Another Bank,5210,29140.1,ST,11/10/1993
777693,A00002651,Debit,Remittance to Another Bank,10862,20697.6,IJ,11/10/1993
782081,A00002666,Debit,Remittance to Another Bank,647,16587.6,UV,11/10/1993
968624,A00003302,Credit,Collection from Another Bank,3008,27444.4,CD,11/10/1993
785273,A00002676,Debit,Remittance to Another Bank,1510,28011.2,OP,11/10/1993
3314779,A00011013,Debit,Remittance to Another Bank,756,63530.3,CD,11/10/1993
1033772,A00003535,Credit,Collection from Another Bank,3197,7506.7,CD,11/10/1993
2895615,A00009591,Debit,Remittance to Another Bank,4146,72486.3,QR,11/10/1993
222468,A00000757,Credit,Credit in Cash,7748,38436.3,,11/10/1993
122325,A00000411,Debit,Remittance to Another Bank,8499,26530.5,QR,11/10/1993
951181,A00003243,Credit,Credit in Cash,300,300,,11/10/1993
637346,A00002176,Debit,Remittance to Another Bank,5135,28691.8,EF,11/10/1993
2910614,A00009640,Debit,Remittance to Another Bank,4087,24109,GH,11/10/1993
542382,A00001844,Debit,Cash Withdrawal,420,17773.7,,11/10/1993
544200,A00001851,Credit,Credit in Cash,6236,29914,,11/10/1993
749337,A00002555,Credit,Credit in Cash,19022,49999.1,,11/10/1993
745331,A00002543,Debit,Cash Withdrawal,1800,27002.9,,11/10/1993
748983,A00002554,Debit,Remittance to Another Bank,7607,63204.6,CD,11/10/1993
828937,A00002823,Debit,Remittance to Another Bank,2210,16960.1,GH,11/10/1993
789780,A00002694,Credit,Credit in Cash,17585,49568.2,,11/10/1993
793791,A00002705,Credit,Collection from Another Bank,15649,50227.2,QR,11/10/1993
792477,A00002701,Credit,Credit in Cash,9376,39312.3,,11/10/1993
1136723,A00003883,Debit,Cash Withdrawal,100,24609.6,,11/10/1993
294635,A00001006,Debit,Remittance to Another Bank,2008,26957,EF,11/10/1993
330742,A00001127,Debit,Remittance to Another Bank,6260,56117.9,WX,11/10/1993
256860,A00000882,Credit,Credit in Cash,11587,38129,,11/10/1993
